arg-id,x,y,probability,cluster-id
A197_0,1.5754892,6.1508155,0.9462373839196316,3
A197_1,1.7107091,9.0639715,0.6800781663710223,3
A197_2,4.9150114,3.449808,1.0,1
A198_0,3.4036522,7.03634,0.585567669436901,3
A198_1,2.8435178,10.877721,0.30601828383917257,5
A198_2,-0.081978165,6.4353085,1.0,3
A198_3,7.060611,4.734157,1.0,1
A199_0,2.339129,6.0923743,1.0,3
A199_1,2.5795083,2.8919451,1.0,2
A199_2,-0.76008534,11.1174,1.0,4
A199_3,7.0844035,4.9426484,0.0,1
A199_4,7.4908457,3.0490582,1.0,1
A199_5,6.6771603,3.6123176,0.25550703852419687,1
A199_6,1.9665201,5.650024,0.8807979944559519,3
A199_7,3.2014737,6.8299947,1.0,3
A200_0,2.2290838,3.729297,1.0,3
A200_1,4.8423266,4.375768,0.3974653421483983,1
A200_2,-0.009297351,10.599897,0.9236652332636535,4
A200_3,5.1753955,5.0619273,1.0,1
A200_4,1.6461374,10.812442,1.0,4
A200_5,1.8329734,2.3002727,1.0,2
A201_0,2.2124977,6.710771,0.0,3
A201_1,-0.6759752,9.004025,1.0,3
A201_2,0.21641047,8.650275,1.0,3
A201_3,1.0769958,4.5251327,0.22028528524998506,3
A202_0,2.431301,2.9201865,0.9339207471295915,2
A202_1,4.8272467,3.2044537,1.0,1
A202_2,-1.2953948,5.410799,0.4957498446049231,0
A202_3,4.4708915,3.6286817,1.0,1
A202_4,7.2513065,4.7843294,0.3060971645457789,1
A202_5,1.1191423,10.393146,1.0,4
A202_6,0.22608466,10.274361,0.0,4
A202_7,0.27643514,7.3898664,1.0,3
A203_0,-0.9161966,7.083251,1.0,3
A203_1,1.9682354,3.0098913,0.0,2
A203_2,-0.54244125,5.1489587,0.0,0
A204_0,-0.7406957,11.0973835,1.0,4
A204_1,6.3006454,4.7781343,0.7892087961810272,1
A204_2,2.32989,1.9337647,1.0,2
A205_0,2.1827335,5.415962,0.0,3
A205_1,1.3708762,2.3028388,1.0,2
A205_2,6.3945384,4.852043,1.0,1
A205_3,5.4621425,3.8235054,1.0,1
A205_4,-1.6330366,8.063698,1.0,3
A205_5,-0.8287478,3.5707314,0.4716517328139788,0
A205_6,0.1848175,11.375587,1.0,4
A205_7,1.3197021,2.1701937,1.0,2
A205_8,1.8685806,4.057538,0.0,3
A206_0,0.98436594,9.044396,1.0,3
A206_1,5.637378,3.7660248,0.6343147242306933,1
A206_2,2.9290333,5.4642763,1.0,3
A206_3,3.4869256,5.5205665,0.09168574687069136,3
A207_0,0.042262338,4.8849277,1.0,0
A207_1,3.058166,5.897415,0.0,3
A207_2,0.06666316,10.537995,1.0,4
A207_3,-0.433104,4.6904926,0.0,0
A208_0,5.2662683,5.516971,1.0,1
A208_1,5.6140566,4.8558493,1.0,1
A208_2,5.5186534,3.318045,0.4914398904259069,1
A208_3,0.42833674,10.541469,0.8787312013543557,4
A208_4,1.0453635,10.371297,0.9374260093011323,4
A208_5,-0.99474925,7.0810304,1.0,3
A208_6,2.3443391,1.9237534,1.0,2
A209_0,1.8433017,2.3049493,1.0,2
A209_1,6.2500696,5.1834197,0.9570635279566525,1
A209_2,1.8090615,5.326386,0.0,3
A210_0,1.839736,6.730392,1.0,3
A210_1,3.403407,5.7519345,1.0,3
A210_2,-1.322821,7.15516,1.0,3
A210_3,-2.0838451,6.9387064,1.0,3
A210_4,-0.83392835,9.380766,1.0,3
A210_5,3.3556406,1.5503743,0.4693190074310721,6
A210_6,-1.2921156,5.3487124,1.0,0
A211_0,2.823619,10.741251,0.13016710457584735,5
A211_1,5.889227,3.720438,1.0,1
A211_2,-1.4014671,9.481615,0.573117645402015,3
A211_3,1.5166951,10.87167,1.0,4
A211_4,1.5422591,6.2220707,0.611470377729405,3
A212_0,-0.23556255,7.4588485,0.9262783359623613,3
A212_1,0.4636515,6.932878,1.0,3
A212_2,-1.106559,5.6187005,1.0,0
A212_3,-1.1162196,3.6794348,0.8704273507314791,0
A212_4,2.1925766,6.505443,1.0,3
A212_5,-0.691482,5.6897364,1.0,0
A212_6,-1.7701225,6.61213,1.0,3
A212_7,-2.1815116,5.5959086,0.8614289643220755,0
A212_8,-1.6671778,9.856538,1.0,3
A212_9,2.130232,5.0686007,0.16359288839371877,3
A213_0,0.08926422,11.530201,0.9597225711318182,4
A213_1,-1.1055367,8.086965,0.7263333751710991,3
A213_2,-2.1095624,9.347389,0.0,3
A213_3,5.137261,5.176465,0.8417536038472564,1
A213_4,-1.3692898,4.2995377,0.0,0
A214_0,5.787928,2.6870596,1.0,1
A214_1,-1.2944257,3.7631328,0.9457416033103416,0
A214_2,0.038535144,10.66239,1.0,4
A214_3,1.206695,10.377275,1.0,4
A214_4,-1.8645525,9.307237,0.0,3
A215_0,0.0066362405,10.694817,1.0,4
A215_1,5.8764653,2.7093904,0.6756076944016399,1
A215_2,7.7564216,3.127948,1.0,1
A215_3,7.2993813,3.631901,0.3689001571743823,1
A215_4,1.6489019,1.732635,1.0,2
A215_5,0.054044873,8.094048,0.0,3
A216_0,7.1240435,3.5533302,0.0,1
A216_1,5.290232,5.308054,0.0,1
A216_2,-1.9194579,8.018309,1.0,3
A216_3,1.5188199,6.9039493,1.0,3
A216_4,2.4385185,6.2659936,1.0,3
A217_0,1.6604124,5.4980097,1.0,3
A217_1,-1.2987881,3.745213,1.0,0
A217_2,5.705866,2.7148066,1.0,1
A217_3,3.376773,1.52237,0.6208495349992658,6
A217_4,2.2922106,2.9111617,0.5254134215862382,2
A218_0,-0.7633646,9.454768,1.0,3
A218_1,-0.664294,5.702179,1.0,0
A218_2,1.3137254,10.514219,1.0,4
A218_3,1.4700595,4.928773,1.0,3
A219_0,3.1414886,6.054073,1.0,3
A219_1,-1.6249355,6.312182,1.0,3
A219_2,4.027575,2.9482565,1.0,1
A219_3,-1.6385368,7.124225,0.0,3
A219_4,1.7109157,9.01114,1.0,3
A219_5,-2.4533129,9.184116,0.0,3
A219_6,3.6898975,7.8799915,1.0,3
A219_7,1.1230752,9.065409,1.0,3
A220_0,1.8703305,6.3232074,0.0,3
A220_1,-1.9035436,9.979325,0.9169417964969235,3
A220_2,0.6789878,9.228135,1.0,3
A220_3,2.649307,5.998574,0.0,3
A220_4,1.0889423,4.079663,1.0,3
A221_0,2.771354,7.369744,1.0,3
A221_1,-0.033967238,6.3889217,0.0,3
A221_2,6.772923,5.5748444,0.0,1
A221_3,5.330159,5.5465755,1.0,1
A221_4,0.6668115,11.244864,0.3271851938721782,4
A221_5,1.0742503,4.02924,1.0,3
A222_0,-1.0587338,10.566197,1.0,4
A222_1,1.1136014,10.38733,1.0,4
A222_2,-1.4994149,9.744917,1.0,3
A223_0,2.3585815,9.971002,0.43293315497814877,3
A223_1,2.3715577,10.0347395,0.44227235586841884,3
A223_2,5.135783,3.8649502,0.8703613308602555,1
A223_3,-0.94067276,6.6397095,1.0,3
A223_4,5.43187,4.491195,0.0,1
A224_0,1.8142016,6.003332,1.0,3
A224_1,-1.4349449,7.064303,1.0,3
A224_2,6.044542,4.6469026,0.0,1
A224_3,5.3025036,5.562752,1.0,1
A224_4,-1.779984,10.044096,1.0,3
A225_0,2.177636,6.693858,0.0,3
A225_1,3.3915079,5.3084593,1.0,3
A225_2,-1.8750044,7.002118,1.0,3
A225_3,-1.3743027,6.66739,1.0,3
A225_4,-1.8410822,10.149524,1.0,3
A225_5,1.7611275,1.6627482,1.0,2
A225_6,1.5227454,5.06175,1.0,3
A226_0,-1.3442103,9.8164425,1.0,3
A226_1,-2.2713156,9.612719,1.0,3
A226_2,6.4826183,5.8562903,1.0,1
A227_0,3.6872563,7.7623096,1.0,3
A227_1,3.2487423,5.4152455,0.08788331474322773,3
A227_2,-0.44946036,3.4985306,0.0,0
A227_3,-0.23912309,8.941741,1.0,3
A227_4,-1.240244,9.00909,0.0,3
A227_5,0.4683178,6.2500834,1.0,3
A227_6,2.1361737,8.429515,1.0,3
A228_0,6.4111495,4.496567,0.0,1
A228_1,5.358136,4.0453396,0.9106451567808949,1
A228_2,3.2136405,6.833086,1.0,3
A229_0,2.2580276,7.8158026,0.23900325289948057,3
A229_1,2.6926622,7.353569,1.0,3
A229_2,6.430962,5.910955,0.33042794643190404,1
A229_3,7.966421,3.1784666,1.0,1
A229_4,3.2051678,6.023698,1.0,3
A229_5,-0.21824162,8.21154,0.602948865658657,3
A229_6,1.7125592,8.815429,0.0,3
A230_0,2.3639176,9.985351,0.4768595901641215,3
A230_1,1.6387439,1.7010756,1.0,2
A230_2,-0.22290723,4.659855,0.0,0
A231_0,1.7382134,6.0107107,1.0,3
A231_1,1.5505902,2.0384147,0.48894395198405893,2
A231_2,1.4494634,5.076263,1.0,3
A232_0,-0.649362,5.690983,0.7095644778110178,0
A232_1,-0.6669651,6.143996,1.0,3
A232_2,1.894131,8.801236,1.0,3
A232_3,-2.372376,5.5577216,1.0,0
A232_4,3.3848255,5.291365,1.0,3
A233_0,4.023757,7.4355407,1.0,3
A233_1,1.171825,4.8620167,0.865686081295579,3
A233_2,-0.017556822,6.6488624,0.0,3
A233_3,1.4360969,2.2868738,0.7254120543607847,2
A234_0,-0.7677787,8.794867,0.0,3
A234_1,-1.7501583,7.076963,1.0,3
A234_2,-2.362124,8.925366,0.6337356900739143,3
A234_3,-1.837677,4.56406,1.0,0
A234_4,-2.1900456,7.773715,1.0,3
A234_5,5.835393,4.7394304,1.0,1
A234_6,5.6995163,4.716966,0.541938042895141,1
A234_7,6.461848,5.028741,0.0,1
A234_8,4.1086535,4.732993,0.0,1
A234_9,5.324377,5.519241,1.0,1
A234_10,1.0718045,2.4182813,0.0,2
A235_0,2.1933546,8.030736,0.0,3
A235_1,2.2576435,7.755258,0.6624627156374024,3
A236_0,2.6784918,5.593094,0.0,3
A236_1,-0.4644025,10.191491,0.433819364587222,3
A236_2,-0.9860702,4.0298047,1.0,0
A236_3,1.6592488,1.6445477,1.0,2
A236_4,5.308391,5.540868,1.0,1
A237_0,1.7171155,5.462958,1.0,3
A237_1,4.93794,2.9297976,1.0,1
A237_2,1.434008,2.350844,1.0,2
A237_3,2.6974847,3.6739035,1.0,3
A238_0,0.26552838,7.1168175,0.0,3
A238_1,6.767758,4.6214437,1.0,1
A238_2,-1.9163684,8.187953,1.0,3
A238_3,0.13506547,11.372771,0.5663715560463138,4
A238_4,-1.2814325,4.28374,0.0,0
A238_5,5.6391444,3.361229,0.0,1
A238_6,1.8387879,7.412215,0.0,3
A239_0,-0.07719059,11.2711525,0.0,4
A239_1,1.5972875,2.4129024,1.0,2
A239_2,-1.9294709,8.060061,1.0,3
A239_3,-1.3710113,5.0961566,0.6060362573084833,0
A239_4,-0.62841064,4.8673196,1.0,0
A239_5,-0.31982523,3.827951,0.7735277881966985,0
A239_6,-1.2734548,6.1888766,1.0,3
A239_7,5.933529,3.7908602,1.0,1
A240_0,-0.8402886,3.2983828,0.40695996326222145,0
A240_1,2.3703177,1.9329655,0.6110636547810728,2
A240_2,0.12656224,11.156334,1.0,4
A240_3,-0.20235117,6.617405,0.0,3
A240_4,1.4037726,5.072465,1.0,3
A241_0,4.129486,5.1865077,1.0,1
A241_1,0.80589956,9.39428,1.0,3
A241_2,3.1882932,6.814532,0.4988176530049116,3
A242_0,-1.0634128,10.580981,1.0,4
A242_1,2.3831625,7.747025,0.0,3
A243_0,2.8633034,5.563997,0.8669774044730105,3
A243_1,5.09153,5.1408954,0.0,1
A243_2,6.347534,3.5496526,0.0,1
A243_3,-1.7495413,7.004878,0.6549140369995203,3
A243_4,-0.16298273,11.379672,0.0,4
A243_5,-1.3199,6.2404127,0.9028449929292235,3
A243_6,5.894702,5.2995353,0.9877441361390048,1
A243_7,1.3057401,7.601945,0.4655388033477157,3
A243_8,-2.1973536,5.627562,0.6204092781156617,0
A244_0,0.10823957,7.113642,0.2946426758141779,3
A244_1,1.6490881,5.0723104,1.0,3
A245_0,1.5700904,6.576799,1.0,3
A245_1,-2.2168818,7.9400425,1.0,3
A245_2,4.9633017,4.474869,1.0,1
A245_3,-1.2303644,6.161801,1.0,3
A245_4,1.4646338,5.017828,1.0,3
A246_0,2.52328,5.160999,1.0,3
A246_1,1.2166388,2.3144958,0.0,2
A246_2,-0.68587583,7.221041,1.0,3
A246_3,3.4565456,7.0121007,0.42672834927166026,3
A247_0,4.944479,3.8209758,1.0,1
A247_1,-1.5977497,9.545731,0.0,3
A247_2,1.5393654,10.718631,0.0,4
A247_3,0.58859605,7.9623003,0.6055469624867872,3
A248_0,-2.3455443,5.675884,0.0,0
A248_1,0.017912373,8.250369,1.0,3
A249_0,5.484569,4.4553614,1.0,1
A249_1,0.24537966,10.669488,0.4987847057062996,4
A249_2,-0.623033,9.761242,1.0,3
A249_3,3.2648535,6.8838563,1.0,3
A250_0,3.077453,6.0082784,0.5744730215820627,3
A250_1,-1.2178029,7.8220487,0.0,3
A250_2,-1.6655622,9.49977,0.0,3
A250_3,-0.6552419,6.1580906,1.0,3
A250_4,0.16901584,7.2835093,0.0,3
A251_0,-1.8370788,4.602268,1.0,0
A251_1,4.9427896,3.2232428,1.0,1
A251_2,-1.1091728,8.022648,0.4344729334311303,3
A251_3,0.16452074,11.007949,0.0,4
A251_4,0.08823991,10.600356,1.0,4
A252_0,1.9504788,8.882823,1.0,3
A252_1,-0.3875632,9.439354,1.0,3
A252_2,0.15074763,10.465079,1.0,4
A252_3,2.0376112,5.2838964,1.0,3
A253_0,3.231865,6.0155063,1.0,3
A253_1,-1.1053667,6.846046,1.0,3
A253_2,1.5479857,6.88031,1.0,3
A253_3,-1.6087939,9.039888,1.0,3
A254_0,2.2671504,7.770981,1.0,3
A254_1,1.6401005,2.016634,1.0,2
A254_2,0.16911648,11.390707,1.0,4
A254_3,1.5814264,10.723395,1.0,4
A254_4,1.0859671,4.0495057,1.0,3
A255_0,1.6282561,5.694332,1.0,3
A255_1,-0.4405543,3.9326289,0.29126402733813844,0
A255_2,-1.9777708,6.9781466,1.0,3
A256_0,0.024163894,11.558657,0.0,4
A256_1,-1.2281679,3.8056247,0.0,0
A256_2,-0.10107305,10.323818,0.9558533274176118,4
A256_3,1.2646722,11.059286,1.0,4
A256_4,5.424685,4.404257,0.7651446797978694,1
A256_5,-2.0292637,9.504575,0.7501930195041028,3
A256_6,3.1690354,6.798331,0.4988176530049116,3
A257_0,-0.46116176,9.935828,0.0,3
A257_1,7.4731746,3.0741274,1.0,1
A257_2,7.270088,3.6474862,0.3992307911980209,1
A257_3,-0.6772436,4.8805876,0.8664218938333611,0
A258_0,1.6587291,10.822262,1.0,4
A258_1,7.2283306,4.767111,1.0,1
A258_2,5.488843,3.7354503,0.7246759366990088,1
A258_3,5.327431,3.8440578,1.0,1
A259_0,-0.20651197,4.981199,0.0,0
A259_1,4.3798833,3.6687598,1.0,1
A259_2,6.9464,5.3120604,1.0,1
A259_3,1.760235,2.467706,1.0,2
A259_4,1.093292,4.4682593,1.0,3
A260_0,2.5224848,8.286095,1.0,3
A260_1,4.408432,3.939723,1.0,1
A260_2,6.8247848,5.102974,1.0,1
A260_3,-0.4264559,10.091816,1.0,3
A260_4,1.2195778,4.8642206,1.0,3
A261_0,2.8731647,6.0644364,0.8942441214179524,3
A261_1,-2.139868,7.836473,1.0,3
A261_2,-2.4166045,9.184222,1.0,3
A261_3,-0.6268733,9.891664,0.3058616199801158,3
A261_4,-2.322152,5.6113057,0.8691077813196274,0
A262_0,3.057704,6.0818486,0.5744730215820627,3
A262_1,-1.1282458,5.554998,0.7900916836133502,0
A262_2,-0.26764497,3.8821487,1.0,0
A262_3,-2.2763824,5.5928717,1.0,0
A262_4,4.0538344,4.196787,0.6536943056408829,1
A263_0,6.271519,4.762778,1.0,1
A263_1,4.8341885,3.8857296,0.6189594279788695,1
A263_2,4.4922986,9.964866,0.0,7
A263_3,1.9676626,8.54493,0.0,3
A264_0,2.3260837,3.8391113,0.8825275509391425,3
A264_1,-1.3759978,9.648903,0.7041724350836456,3
A264_2,-0.8837563,8.679561,1.0,3
A265_0,-0.1137556,7.990183,1.0,3
A265_1,1.5664777,7.890848,0.19793171605846951,3
A265_2,3.9676883,4.460615,0.3887190164354088,1
A266_0,3.1211321,6.026351,1.0,3
A266_1,-2.2172205,7.9678607,1.0,3
A266_2,-1.7445904,7.0644555,1.0,3
A266_3,-2.0990644,5.7079744,0.0,0
A266_4,1.4755327,8.994793,0.0,3
A266_5,0.6797815,11.072951,0.0,4
A266_6,1.0856669,9.8718195,1.0,4
A266_7,2.9112077,5.468344,1.0,3
A266_8,2.48684,8.416328,0.0,3
A266_9,7.9856195,3.2379656,0.4887948661021151,1
A267_0,-2.1900756,5.59166,1.0,0
A267_1,3.2511568,5.9317355,1.0,3
A267_2,-1.8765328,9.589178,0.7038041003517468,3
A267_3,1.142074,10.749616,0.0,4
A268_0,1.6032623,8.554025,0.19462862680566126,3
A268_1,1.6946642,8.524893,1.0,3
A268_2,-0.822699,7.4672613,0.0,3
A268_3,-1.8389361,9.24679,0.5068425341147789,3
A268_4,6.9196863,5.024587,1.0,1
A268_5,5.274856,5.5048966,1.0,1
A268_6,0.30992475,7.3746967,1.0,3
A269_0,-0.8336023,11.129338,0.7703403881506555,4
A269_1,-0.58355474,10.142846,1.0,3
A269_2,7.09582,4.560696,0.0,1
A269_3,1.7267028,8.291853,0.13137317454431036,3
A269_4,1.4040658,8.048898,0.0,3
A270_0,6.3070016,3.2357101,1.0,1
A270_1,8.086469,3.2098038,0.0,1
A270_2,-0.31866845,9.716416,1.0,3
A270_3,-1.1522906,7.40564,1.0,3
A271_0,2.5227818,6.2123933,1.0,3
A271_1,3.3912175,5.252458,1.0,3
A271_2,-1.8889258,9.18279,1.0,3
A271_3,-1.9300661,9.497702,1.0,3
A271_4,3.9715145,2.9783745,0.6174873946781914,1
A272_0,-1.6361377,9.514034,0.0,3
A272_1,0.114091605,11.216124,0.0,4
A272_2,3.99926,2.962329,0.6396800078505578,1
A273_0,0.2979404,7.4387975,1.0,3
A273_1,0.5894737,7.320411,1.0,3
A273_2,1.2569209,5.814903,0.0,3
A273_3,-1.0550057,6.0357065,0.8736530825376466,0
A273_4,-1.0338866,4.6908875,0.0,0
A274_0,5.192666,6.5250397,0.0969687469686069,3
A274_1,-2.3268902,9.323218,1.0,3
A274_2,1.324464,2.2814674,0.6111760037067561,2
A275_0,-0.22077769,8.319083,0.6564813942067291,3
A275_1,-1.1412405,3.7728612,0.6931946453771174,0
A275_2,-2.0762708,7.652517,0.36428470047264766,3
A275_3,-1.395269,7.305024,0.0,3
A275_4,-1.3084043,7.576148,0.0,3
A276_0,3.6717925,7.0082026,0.0,3
A276_1,5.8795476,2.7604473,0.0,1
A276_2,1.8396693,2.8486288,0.9372598707334944,2
A276_3,1.774262,5.040258,1.0,3
A277_0,1.830821,8.871974,1.0,3
A277_1,1.3844898,10.547852,0.9206254505500087,4
A277_2,0.36813945,9.933499,0.3732264957056611,3
A277_3,-0.45063758,9.724079,0.0,3
A277_4,1.0015771,8.843095,1.0,3
A277_5,5.853821,2.6138103,1.0,1
A277_6,2.6425834,5.402427,0.9758924836907709,3
A278_0,0.34604773,11.098356,0.0,4
A278_1,7.2459397,4.717917,0.0,1
A278_2,6.534091,4.776235,0.0,1
A278_3,1.431899,2.2667046,0.7254120543607847,2
A279_0,-1.3118608,3.7568755,1.0,0
A279_1,0.35712576,6.7987466,0.3638757111485015,3
A279_2,-0.7580073,4.7316394,0.9588603637127701,0
A279_3,3.4447412,5.1852274,0.7418814752406884,1
A279_4,1.2358863,4.822946,0.84657486190143,3
A280_0,6.9849215,5.5130415,0.0,1
A280_1,1.2218578,10.488734,1.0,4
A280_2,-0.7735011,9.574929,1.0,3
A280_3,2.2931085,8.521044,0.3959975559323796,3
A280_4,1.6738434,10.800011,0.5194322426225403,4
A281_0,2.2976732,6.109061,1.0,3
A281_1,7.8818417,3.147787,1.0,1
A281_2,1.9175665,3.277615,0.0,2
A281_3,1.5201789,2.5953639,1.0,2
A282_0,3.477752,5.3718257,0.4219322777595661,3
A282_1,-0.70587486,4.558907,0.0,0
A282_2,-1.3381921,3.7523134,0.6555569066754617,0
A282_3,1.5328842,5.0630403,1.0,3
A283_0,5.775783,2.687203,1.0,1
A283_1,7.229749,3.287072,0.9375419262636624,1
A283_2,1.0969322,9.091368,1.0,3
A283_3,0.16166265,10.4161005,0.718632637711951,4
A283_4,0.41135904,10.285196,0.0,4
A283_5,-0.29803252,3.8689637,1.0,0
A284_0,-0.99976087,11.294332,1.0,4
A284_1,1.2670934,10.838303,1.0,4
A284_2,5.9154196,4.8423877,0.7602936637390856,1
A284_3,-0.7214751,5.361985,0.0,0
A285_0,0.28968164,10.709934,0.0,4
A285_1,1.8516282,3.440869,0.8628202194240375,2
A286_0,2.204774,6.5989738,0.9731442386033505,3
A286_1,-0.5744837,8.887764,1.0,3
A287_0,-0.70259684,11.158673,0.46920709594054205,4
A287_1,4.817654,3.3366194,1.0,1
A287_2,-0.5248427,4.7114196,0.0,0
A287_3,-1.4449828,4.8943605,0.5173537216359557,0
A288_0,5.9942155,4.8940754,1.0,1
A288_1,7.0277133,4.6836066,0.9702981139635728,1
A288_2,-1.3178719,7.033131,0.0,3
A289_0,4.041109,2.9498086,1.0,1
A289_1,-1.4843485,6.893599,1.0,3
A289_2,0.9458677,10.70743,1.0,4
A289_3,-0.9483394,6.72643,0.5736549564378048,3
A290_0,-0.9569504,3.2890542,0.0,0
A290_1,1.639988,2.4940095,1.0,2
A290_2,5.05128,2.937393,0.37614600794430847,1
A290_3,6.727335,5.0310717,1.0,1
A290_4,5.040457,4.2537556,0.0,1
A291_0,6.8394604,4.945067,1.0,1
A291_1,0.16529503,11.448751,0.0,4
A291_2,-0.7630689,6.9624634,1.0,3
A292_0,-0.7927479,6.792981,0.0,3
A292_1,5.490481,3.5893683,0.4559626118257823,1
A292_2,7.518253,3.030528,1.0,1
A292_3,1.3363655,10.550812,1.0,4
A293_0,-0.06328073,7.9322286,0.6540486412035362,3
A293_1,-1.0058861,9.873667,0.0,3
A293_2,3.2319689,5.9978056,1.0,3
A293_3,-1.9095587,9.198561,1.0,3
A294_0,1.8189223,6.7197623,0.7978806431524231,3
A294_1,0.19591667,8.626135,0.44700872404562986,3
A294_2,1.7050302,6.7442274,0.7179336310411325,3
A294_3,-0.75749326,6.6760736,0.0,3
A294_4,-1.898589,9.224793,1.0,3
A295_0,2.8948398,10.937563,1.0,5
A295_1,-0.29791236,5.1537704,0.7026734648969977,0
A296_0,-1.8128607,4.5424747,0.0,0
A296_1,-0.030019628,4.7774034,1.0,0
A296_2,4.883248,5.094261,0.0,1
A297_0,6.633645,4.0140114,1.0,1
A297_1,4.0069466,4.6589713,1.0,1
A297_2,5.5415225,3.769106,1.0,1
A297_3,-0.7927233,11.128622,0.9343164551122024,4
A297_4,1.1240126,4.152984,0.2586475690820445,3
A298_0,2.2407207,6.770905,1.0,3
A298_1,-1.7234564,9.1020155,0.0,3
A298_2,4.6992455,6.557254,1.0,3
A299_0,1.6374406,2.0191677,1.0,2
A299_1,6.953,5.013453,1.0,1
A299_2,-1.7886646,9.27072,0.6469624287201797,3
A300_0,1.6566687,6.8544073,1.0,3
A300_1,-1.6828531,9.87863,1.0,3
A300_2,5.712834,4.879968,1.0,1
A301_0,2.1246827,8.79943,0.840802013968937,3
A301_1,2.8637614,5.551716,0.9333359374597577,3
A301_2,0.1168453,11.301187,0.0,4
A302_0,0.47040114,11.328977,0.0,4
A302_1,5.7266665,2.8756225,0.4882978075884208,1
A302_2,-1.1878301,8.456696,1.0,3
A303_0,2.8946364,10.928445,1.0,5
A303_1,-0.8025714,3.2091973,1.0,0
A303_2,1.4808804,5.0304627,1.0,3
A303_3,3.9746504,3.011429,0.3732991748737635,1
A304_0,4.6298227,3.275403,1.0,1
A304_1,-1.1698809,10.6669445,0.9373081449654681,4
A304_2,5.7965927,4.732627,1.0,1
A305_0,-1.1098107,9.436918,1.0,3
A305_1,-0.71479166,4.6661587,1.0,0
A305_2,-0.6889192,4.567065,0.0,0
A306_0,5.779637,2.640236,0.9303089752287093,1
A306_1,1.9089918,2.2500384,0.0,2
A306_2,5.830232,5.819486,0.44531478784267325,1
A306_3,-1.9775407,10.030548,1.0,3
A307_0,-0.03689292,11.05087,0.0,4
A307_1,5.117359,5.476918,0.27165784063111487,1
A307_2,0.68850803,6.4770327,0.0,3
A308_0,1.4221357,7.8096995,0.3122783846622516,3
A308_1,2.889975,10.19469,1.0,3
A308_2,-0.27958953,9.7171335,0.0,3
A308_3,-1.555263,6.990121,1.0,3
A308_4,0.291914,7.3663406,1.0,3
A309_0,0.74552065,11.345502,1.0,4
A309_1,-1.5248024,9.589157,0.0,3
A309_2,-0.78448635,3.1879084,0.9906850301886948,0
A309_3,3.233398,5.9747467,1.0,3
A309_4,1.8799068,5.145034,0.0,3
A310_0,2.2208722,6.7852592,0.0,3
A310_1,-0.42805827,6.5110006,1.0,3
A311_0,1.6482383,6.342188,1.0,3
A311_1,-1.4585242,9.164081,0.5454145746219745,3
A311_2,1.503594,5.0627837,1.0,3
A312_0,1.2789671,6.888075,0.0,3
A312_1,-0.86412853,10.718865,0.0,4
A313_0,-0.8982856,7.131347,1.0,3
A313_1,-2.368365,9.191585,1.0,3
A313_2,-0.5714172,7.375748,0.0,3
A313_3,-1.9403466,7.9684386,1.0,3
A314_0,7.379151,3.1301804,1.0,1
A314_1,1.632646,10.803601,1.0,4
A315_0,-1.078223,10.701796,0.6166707660559305,4
A315_1,3.1388905,6.078033,1.0,3
A315_2,0.11690828,7.477737,1.0,3
A315_3,-1.3971325,6.963997,0.0,3
A315_4,-1.2844852,7.1320863,0.773307177010327,3
A315_5,-1.552061,7.035275,0.5907639420750073,3
A315_6,-0.55909085,8.9230585,0.6319118861624664,3
A316_0,1.0899734,10.003025,0.0,4
A316_1,0.9093438,9.0603895,1.0,3
A316_2,4.7928905,6.540746,0.4986243289800533,3
A316_3,1.338527,10.68936,0.5205585524842413,4
A317_0,1.9981986,6.2117114,0.0,3
A317_1,0.07867143,11.5652,1.0,4
A317_2,1.8134706,2.411846,1.0,2
A317_3,2.1580007,8.745005,0.7770371154635667,3
A318_0,5.46362,6.6013293,0.028834803044730677,3
A318_1,1.7178371,1.972044,0.7704202003568902,2
A319_0,0.28146857,11.497923,0.0,4
A319_1,5.4242353,4.3246794,0.7569454653297325,1
A319_2,6.319847,4.972715,1.0,1
A320_0,1.8230137,6.738643,1.0,3
A320_1,3.1780596,5.351037,0.0,3
A320_2,3.2178497,5.9179726,1.0,3
A320_3,-2.203245,5.6092334,1.0,0
A320_4,3.2579427,5.03929,0.4063813681343749,1
A321_0,-0.8868301,3.7380807,1.0,0
A321_1,1.6888791,1.7180752,1.0,2
A321_2,-0.401038,9.335365,0.5553574199286306,3
A321_3,-2.30887,5.5776463,0.7679030934777422,0
A322_0,1.8248765,3.0192604,1.0,2
A322_1,3.3793828,7.1047463,0.4073392266624827,3
A322_2,8.045659,3.1942139,1.0,1
A323_0,1.6262734,8.779062,0.0,3
A323_1,2.8854697,10.932491,1.0,5
A324_0,2.051388,5.723712,1.0,3
A324_1,4.2000675,9.777953,1.0,7
A324_2,5.463441,3.052571,1.0,1
A324_3,1.0750623,4.4796996,0.5795100110865338,3
A325_0,-0.36613423,6.4230523,1.0,3
A325_1,5.39487,3.998439,1.0,1
A325_2,5.010227,5.107757,0.0,1
A325_3,-0.35600382,6.5491133,1.0,3
A326_0,1.5842727,5.3305326,1.0,3
A326_1,1.5950029,7.0987453,1.0,3
A326_2,1.2624375,7.663628,0.4348856248071055,3
A327_0,0.029273128,11.188446,0.0,4
A327_1,-0.6644431,4.852462,1.0,0
A327_2,-0.38938385,4.0448556,0.22182619141356946,0
A327_3,-1.5821395,5.1597633,0.0,0
